timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message,packet_size,packet_rate,byte_rate,tcp_flags
2025-08-08T05:06:04.010334Z,40.216.162.224,47880,190.158.111.97,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,2343,196,49828,1
2025-08-08T05:06:04.010361Z,40.65.247.7,12548,44.57.6.93,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1220,76,35758,16
2025-08-08T05:06:04.010399Z,203.222.221.16,41929,178.199.217.157,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1736,10,60888,16
2025-08-08T05:06:04.010428Z,214.114.105.85,53214,119.231.102.185,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2368,6,18333,16
2025-08-08T05:06:04.010455Z,97.122.224.60,55133,84.120.197.195,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,1436,186,52028,2
2025-08-08T05:06:04.010482Z,96.7.181.202,17251,15.243.48.150,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2479,55,46743,2
2025-08-08T05:06:04.010508Z,66.91.75.36,2964,194.68.208.138,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2976,193,83234,1
2025-08-08T05:06:04.010534Z,144.115.155.85,27301,59.144.203.44,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,151,76,14800,2
2025-08-08T05:06:04.010560Z,62.85.108.243,54628,22.68.164.119,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2920,50,1774,16
2025-08-08T05:06:04.010586Z,245.72.239.30,3623,179.181.99.206,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,551,112,10199,2
2025-08-08T05:06:04.010612Z,217.235.7.95,61380,138.153.75.116,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2171,182,84774,2
2025-08-08T05:06:04.010638Z,39.173.44.189,7720,68.193.212.7,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1113,15,85825,0
2025-08-08T05:06:04.010664Z,29.74.241.110,53285,167.195.123.76,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,219,159,89097,2
2025-08-08T05:06:04.010690Z,183.103.201.193,51708,236.194.65.84,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,1133,31,17390,2
2025-08-08T05:06:04.010715Z,99.32.90.37,26204,140.83.242.201,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2384,158,47626,1
2025-08-08T05:06:04.010741Z,180.198.29.14,8723,89.221.77.177,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,455,107,57165,16
2025-08-08T05:06:04.010780Z,251.33.150.62,17188,111.81.120.3,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1772,66,94526,0
2025-08-08T05:06:04.010810Z,20.132.87.83,34409,51.129.175.47,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,78,116,5966,0
2025-08-08T05:06:04.010837Z,116.90.48.61,21199,190.25.164.67,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,1984,119,80534,16
2025-08-08T05:06:04.010864Z,190.192.180.171,38392,212.250.190.55,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2317,86,23488,2
2025-08-08T05:06:04.010890Z,112.218.78.231,10687,15.91.177.158,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2924,10,10235,0
2025-08-08T05:06:04.010916Z,77.102.148.101,5535,38.8.21.88,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2545,167,656,2
2025-08-08T05:06:04.010943Z,27.249.44.2,59530,18.9.208.35,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2233,138,41128,0
2025-08-08T05:06:04.010969Z,220.88.245.35,34408,64.94.254.198,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2600,150,62689,2
2025-08-08T05:06:04.010995Z,199.183.125.38,11276,110.167.221.206,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2723,42,75197,1
2025-08-08T05:06:04.011021Z,122.139.157.96,6367,72.83.120.162,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2151,155,51489,16
2025-08-08T05:06:04.011047Z,140.20.67.22,62190,166.139.142.232,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,431,43,92164,2
2025-08-08T05:06:04.011073Z,86.207.91.208,37098,153.56.70.69,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2403,37,38730,1
2025-08-08T05:06:04.011111Z,81.241.135.150,26436,93.96.51.110,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1350,77,67248,16
2025-08-08T05:06:04.011145Z,44.205.47.51,53382,18.75.88.95,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,296,79,73030,2
2025-08-08T05:06:04.011172Z,10.79.53.7,59474,218.127.217.165,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,571,172,74099,1
2025-08-08T05:06:04.011198Z,47.248.249.185,64509,182.227.204.145,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,469,82,35852,1
2025-08-08T05:06:04.011224Z,127.250.37.106,1068,113.56.35.5,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,68,16,27500,1
2025-08-08T05:06:04.011266Z,178.82.24.222,58769,54.95.146.100,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2449,159,8407,16
2025-08-08T05:06:04.011295Z,170.183.190.172,34072,4.57.121.141,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2507,96,15688,16
2025-08-08T05:06:04.011321Z,134.214.175.3,46189,150.194.236.139,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,1425,71,18137,16
2025-08-08T05:06:04.011347Z,142.136.102.225,38832,217.9.141.35,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2251,23,92895,1
2025-08-08T05:06:04.011373Z,201.41.54.202,28213,126.17.164.208,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1677,196,61595,0
2025-08-08T05:06:04.011399Z,93.222.231.177,32713,52.206.167.62,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,86,80,46632,16
2025-08-08T05:06:04.011425Z,56.45.133.21,41933,71.163.250.108,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,343,180,13272,1
2025-08-08T05:06:04.011451Z,217.213.52.39,61318,186.123.57.88,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2667,116,16374,16
2025-08-08T05:06:04.011477Z,138.240.104.56,40233,90.70.197.171,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2050,76,20197,2
2025-08-08T05:06:04.011504Z,141.225.70.12,51729,193.127.78.78,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,442,159,24090,0
2025-08-08T05:06:04.011530Z,197.130.178.22,64714,32.17.58.125,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,552,196,28972,1
2025-08-08T05:06:04.011556Z,163.252.233.76,10763,64.212.26.223,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,348,120,80076,16
2025-08-08T05:06:04.011582Z,43.10.239.12,61035,102.188.221.115,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,625,120,39654,1
2025-08-08T05:06:04.011607Z,146.235.158.109,40451,90.43.196.148,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2780,52,17464,1
2025-08-08T05:06:04.011634Z,82.132.64.135,28662,138.175.140.228,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1998,2,27262,0
2025-08-08T05:06:04.011660Z,156.195.31.40,64598,55.44.164.52,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,289,36,55125,0
2025-08-08T05:06:04.011686Z,108.192.185.145,49342,26.201.77.156,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2695,71,12469,0
2025-08-08T05:06:04.011712Z,162.93.160.89,62464,98.6.50.121,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2018,126,85476,0
2025-08-08T05:06:04.011739Z,250.61.67.252,58371,98.70.161.27,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2353,170,99403,1
2025-08-08T05:06:04.011765Z,91.187.219.56,29973,149.21.2.131,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1788,69,42679,2
2025-08-08T05:06:04.011792Z,66.214.222.186,13258,181.241.112.147,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1787,57,68359,0
2025-08-08T05:06:04.011832Z,79.161.65.104,20438,15.146.41.247,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,571,85,16803,0
2025-08-08T05:06:04.011860Z,197.150.196.85,17564,123.37.10.81,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,700,76,30436,16
2025-08-08T05:06:04.011886Z,222.133.247.221,19382,92.62.214.17,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2210,150,19119,16
2025-08-08T05:06:04.011912Z,127.186.3.28,21634,127.237.209.33,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1122,43,73789,0
2025-08-08T05:06:04.011938Z,236.145.82.122,58934,128.18.134.25,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1955,125,47683,2
2025-08-08T05:06:04.011964Z,213.34.166.82,47421,175.245.87.232,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1906,116,81042,1
2025-08-08T05:06:04.011989Z,61.71.7.21,41472,164.118.91.63,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,2866,78,16661,0
2025-08-08T05:06:04.012015Z,27.46.233.75,9157,34.136.118.222,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1117,54,23063,0
2025-08-08T05:06:04.012041Z,99.7.251.139,46100,106.38.211.131,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1951,166,10305,16
2025-08-08T05:06:04.012067Z,19.93.52.22,63434,167.62.178.153,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,658,136,43507,2
2025-08-08T05:06:04.012093Z,230.223.83.122,28718,172.75.20.103,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1680,44,17860,0
2025-08-08T05:06:04.012119Z,42.144.71.131,39207,160.172.233.52,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,2253,93,10688,2
2025-08-08T05:06:04.012145Z,128.93.221.117,37262,242.232.226.3,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1860,21,60207,0
2025-08-08T05:06:04.012171Z,50.53.158.81,62397,88.45.131.211,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2033,29,12338,1
2025-08-08T05:06:04.012196Z,89.72.136.223,63025,144.200.8.167,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,671,35,23207,1
2025-08-08T05:06:04.012222Z,222.187.205.79,28428,121.235.229.115,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2981,33,20741,16
2025-08-08T05:06:04.012247Z,70.114.203.44,20116,184.58.225.60,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1201,39,4808,1
2025-08-08T05:06:04.012276Z,7.82.12.78,46473,119.120.131.158,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1605,65,84866,1
2025-08-08T05:06:04.012328Z,200.234.237.68,32094,230.83.155.202,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,108,120,60201,16
2025-08-08T05:06:04.012353Z,87.239.33.107,48846,114.22.169.164,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,851,82,17472,1
2025-08-08T05:06:04.012377Z,39.108.194.238,22690,139.116.81.43,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1676,43,13921,16
2025-08-08T05:06:04.012402Z,253.10.90.236,29573,207.58.232.79,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2596,200,2605,16
2025-08-08T05:06:04.012427Z,137.190.64.163,41630,219.85.74.234,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,193,186,87097,1
2025-08-08T05:06:04.012452Z,183.177.50.150,52321,56.22.229.120,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,1135,6,9931,1
2025-08-08T05:06:04.012488Z,230.209.224.24,63612,159.122.94.41,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,945,76,12164,1
2025-08-08T05:06:04.012518Z,105.202.90.55,17383,40.214.77.234,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,2155,200,30887,1
2025-08-08T05:06:04.012554Z,95.52.157.17,1763,128.13.161.12,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,2158,117,12603,1
2025-08-08T05:06:04.012582Z,31.162.242.112,58790,47.165.24.174,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2847,32,1530,0
2025-08-08T05:06:04.012606Z,206.44.161.211,11945,205.145.141.242,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2733,10,43887,0
2025-08-08T05:06:04.012631Z,83.195.57.135,30497,216.120.94.17,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1478,1,28917,1
2025-08-08T05:06:04.012656Z,6.161.25.234,61676,10.99.155.99,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2598,15,43377,2
2025-08-08T05:06:04.012680Z,14.74.137.92,20005,46.105.237.214,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,242,19,76211,2
2025-08-08T05:06:04.012705Z,163.233.77.210,27352,119.97.156.10,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2397,150,81696,0
2025-08-08T05:06:04.012729Z,18.144.31.225,41778,116.198.17.82,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,748,144,68295,16
2025-08-08T05:06:04.012754Z,62.86.193.27,34137,98.82.224.96,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,893,61,26974,16
2025-08-08T05:06:04.012778Z,251.56.249.125,35737,12.24.102.215,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,301,140,27555,2
2025-08-08T05:06:04.012802Z,202.107.71.14,57584,79.133.218.235,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,88,131,23057,16
2025-08-08T05:06:04.012827Z,8.205.111.21,32155,199.62.122.216,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2585,150,87107,0
2025-08-08T05:06:04.012852Z,215.173.135.120,54886,173.66.90.148,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,1184,110,84727,2
2025-08-08T05:06:04.012876Z,235.100.138.6,17299,161.220.115.87,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,652,142,59445,2
2025-08-08T05:06:04.012900Z,199.252.200.133,63959,109.40.197.247,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1243,23,1626,2
2025-08-08T05:06:04.012925Z,132.153.234.126,35586,230.190.53.66,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1266,104,1969,1
2025-08-08T05:06:04.012950Z,125.212.127.147,51679,243.202.131.194,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1958,186,83476,2
2025-08-08T05:06:04.012974Z,20.50.58.11,39618,38.177.77.25,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,1888,194,56382,2
2025-08-08T05:06:04.012999Z,166.208.216.45,9026,182.146.92.150,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,531,113,77612,0
2025-08-08T05:06:04.013024Z,145.140.131.132,20179,135.103.178.130,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,1355,178,18001,1
2025-08-08T05:06:04.013048Z,85.195.234.1,15965,219.183.65.164,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,1216,45,60597,0
2025-08-08T05:06:04.013072Z,145.8.35.41,56791,23.215.171.229,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2479,90,68409,0
2025-08-08T05:06:04.013096Z,249.26.28.43,52879,184.108.83.249,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1126,71,55088,0
2025-08-08T05:06:04.013120Z,13.191.81.134,54934,97.94.133.53,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,668,157,55149,2
2025-08-08T05:06:04.013145Z,127.66.195.12,11560,106.56.30.174,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,665,102,4298,16
2025-08-08T05:06:04.013169Z,178.1.95.61,60189,135.253.131.221,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2049,93,14205,2
2025-08-08T05:06:04.013205Z,28.107.170.95,18719,169.1.14.238,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1544,50,43075,16
2025-08-08T05:06:04.013233Z,34.135.196.15,24963,41.131.248.182,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2968,90,16101,1
2025-08-08T05:06:04.013270Z,13.127.119.82,57244,201.234.186.88,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2941,161,55067,0
2025-08-08T05:06:04.013308Z,237.174.36.172,54326,79.75.135.82,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,2945,179,17817,0
2025-08-08T05:06:04.013334Z,246.169.137.214,10193,150.103.173.119,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,2848,122,82638,2
2025-08-08T05:06:04.013359Z,191.46.248.196,49018,86.145.100.163,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,597,189,97906,0
2025-08-08T05:06:04.013383Z,91.129.200.250,19024,148.40.173.113,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1027,24,71295,1
2025-08-08T05:06:04.013407Z,147.162.86.167,54281,48.221.150.184,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,322,115,29169,2
2025-08-08T05:06:04.013430Z,215.126.252.7,43716,162.228.92.93,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,589,71,31505,0
2025-08-08T05:06:04.013454Z,7.86.217.17,23445,191.60.40.91,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2351,157,7253,1
2025-08-08T05:06:04.013478Z,166.33.85.250,13755,8.130.208.113,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2929,133,31674,2
2025-08-08T05:06:04.013501Z,48.5.208.120,60470,141.254.21.222,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2495,26,96612,2
2025-08-08T05:06:04.013525Z,160.135.7.178,14049,135.231.91.206,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1621,49,39422,1
2025-08-08T05:06:04.013550Z,217.2.228.14,2374,52.72.231.51,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,568,161,17064,0
2025-08-08T05:06:04.013573Z,52.201.97.66,6216,22.163.92.58,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2905,179,75035,16
2025-08-08T05:06:04.013597Z,50.41.5.105,11129,201.185.191.223,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,2820,123,46882,0
2025-08-08T05:06:04.013621Z,78.21.12.167,51357,243.15.152.197,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,625,107,32928,1
2025-08-08T05:06:04.013644Z,166.123.223.204,1610,202.158.32.94,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2287,68,42165,16
2025-08-08T05:06:04.013668Z,38.219.179.127,46705,241.95.214.235,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2672,14,12859,0
2025-08-08T05:06:04.013692Z,7.6.153.250,54826,183.247.38.217,443,UDP,ALLOW,firewall-01,Connection allowed via UDP,2316,112,7127,2
2025-08-08T05:06:04.013716Z,252.176.123.36,18264,220.42.71.16,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,2321,112,15581,2
2025-08-08T05:06:04.013740Z,171.110.231.101,27445,17.214.201.187,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,1470,116,33593,2
2025-08-08T05:06:04.013764Z,232.5.189.157,48920,31.60.125.89,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP,328,144,54964,16
2025-08-08T05:06:04.013787Z,207.47.60.67,24300,122.201.215.113,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,2225,102,66846,2
2025-08-08T05:06:04.013811Z,177.210.189.115,46559,45.47.55.40,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1572,8,67198,1
2025-08-08T05:06:04.013835Z,37.71.80.50,24525,219.157.99.174,22,UDP,ALLOW,firewall-01,Connection allowed via UDP,956,105,93129,0
2025-08-08T05:06:04.013878Z,196.163.192.46,59454,235.218.175.209,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2971,122,63390,1
2025-08-08T05:06:04.013905Z,128.46.245.38,4601,186.208.179.151,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,573,103,87775,0
2025-08-08T05:06:04.013930Z,116.246.216.244,12798,213.148.116.69,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1398,186,83491,1
2025-08-08T05:06:04.013954Z,11.214.78.111,63555,19.78.19.105,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2676,33,34511,2
2025-08-08T05:06:04.013978Z,178.190.11.243,34707,206.100.186.88,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,319,54,67810,2
2025-08-08T05:06:04.014002Z,76.104.183.235,35476,80.254.7.73,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,1915,141,55049,16
2025-08-08T05:06:04.014026Z,169.106.144.52,27445,62.147.254.87,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1843,189,44570,2
2025-08-08T05:06:04.014050Z,98.128.6.236,43324,83.142.103.112,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2367,35,22627,16
2025-08-08T05:06:04.014086Z,186.173.168.57,9381,87.53.237.24,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,1565,19,25605,1
2025-08-08T05:06:04.014113Z,41.11.67.236,48837,23.152.27.127,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,2278,170,65384,0
2025-08-08T05:06:04.014138Z,201.215.108.177,24934,205.149.115.43,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,1235,38,77481,0
2025-08-08T05:06:04.014163Z,90.103.111.84,35434,11.110.33.150,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,99,98,40857,0
2025-08-08T05:06:04.014188Z,12.6.250.44,52871,105.31.114.175,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,2197,28,37280,0
2025-08-08T05:06:04.014212Z,252.118.148.61,14812,46.247.154.78,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,591,139,67543,2
2025-08-08T05:06:04.014235Z,133.27.184.231,30451,180.41.42.40,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2117,114,32307,1
2025-08-08T05:06:04.014259Z,68.117.8.30,43589,151.17.240.136,443,UDP,BLOCK,firewall-01,Connection blocked via UDP,2762,117,48709,16
2025-08-08T05:06:04.014283Z,31.131.131.143,36829,116.148.182.254,22,TCP,ALLOW,firewall-01,Connection allowed via TCP,2618,100,47480,0
2025-08-08T05:06:04.014307Z,149.151.151.14,40649,45.232.22.90,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP,2821,104,20947,2
2025-08-08T05:06:04.014332Z,16.133.177.16,35525,152.197.192.213,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,1265,42,8846,1
2025-08-08T05:06:04.014356Z,6.76.5.198,37930,108.75.148.222,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,1883,23,83061,1
2025-08-08T05:06:04.014381Z,16.94.116.211,32872,125.11.102.85,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,314,7,57667,1
2025-08-08T05:06:04.014405Z,81.67.101.117,7582,11.228.14.74,53,TCP,BLOCK,firewall-01,Connection blocked via TCP,570,151,59137,0
2025-08-08T05:06:04.014430Z,66.111.132.119,56515,235.144.15.150,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2374,25,66195,16
2025-08-08T05:06:04.014455Z,208.44.193.183,22197,202.59.243.11,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,659,169,36800,1
2025-08-08T05:06:04.014479Z,66.224.36.122,54849,202.139.243.6,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,479,134,68470,1
2025-08-08T05:06:04.014504Z,64.177.58.241,23188,149.184.75.244,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,1881,129,77156,0
2025-08-08T05:06:04.014539Z,84.78.193.106,3146,79.248.33.182,53,UDP,BLOCK,firewall-01,Connection blocked via UDP,596,151,14120,0
2025-08-08T05:06:04.014565Z,102.193.121.97,16206,11.29.65.100,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2885,87,18900,2
2025-08-08T05:06:04.014590Z,85.3.179.36,27229,212.52.134.203,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1725,101,46279,1
2025-08-08T05:06:04.014614Z,164.17.82.1,36995,122.90.151.199,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,610,159,20590,0
2025-08-08T05:06:04.014638Z,139.92.225.10,58218,57.192.117.70,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2213,76,95988,0
2025-08-08T05:06:04.014662Z,97.99.205.115,28303,26.254.149.243,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP,1378,131,78455,2
2025-08-08T05:06:04.014687Z,254.66.30.228,9274,200.86.118.33,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2937,194,98725,0
2025-08-08T05:06:04.014711Z,212.123.62.132,41161,15.211.123.109,80,UDP,BLOCK,firewall-01,Connection blocked via UDP,810,68,8868,0
2025-08-08T05:06:04.014735Z,43.157.236.22,36556,89.156.34.61,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,302,130,44926,16
2025-08-08T05:06:04.014759Z,93.81.236.16,12237,229.210.206.254,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP,926,167,2445,1
2025-08-08T05:06:04.014783Z,191.43.18.220,37423,124.142.167.83,53,TCP,ALLOW,firewall-01,Connection allowed via TCP,550,198,8261,16
2025-08-08T05:06:04.014807Z,40.41.84.130,40353,134.208.184.238,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1592,113,36796,1
2025-08-08T05:06:04.014831Z,232.9.214.225,56341,49.27.223.209,443,TCP,ALLOW,firewall-01,Connection allowed via TCP,943,97,16502,1
2025-08-08T05:06:04.014855Z,149.244.10.140,20827,84.131.105.119,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,67,166,40869,1
2025-08-08T05:06:04.014879Z,193.101.142.125,17795,205.107.198.79,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,2425,161,92848,1
2025-08-08T05:06:04.014904Z,42.251.191.95,59787,105.53.124.85,80,TCP,BLOCK,firewall-01,Connection blocked via TCP,1592,69,90836,1
2025-08-08T05:06:04.014929Z,21.141.132.49,33098,91.191.17.231,80,TCP,ALLOW,firewall-01,Connection allowed via TCP,2706,35,73777,1
2025-08-08T05:06:04.014953Z,164.208.224.140,60584,157.10.117.57,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP,1880,65,82169,1
2025-08-08T05:06:04.014977Z,217.116.216.203,42630,76.216.158.143,53,UDP,ALLOW,firewall-01,Connection allowed via UDP,1806,55,27359,2
2025-08-08T05:06:04.015000Z,194.92.209.224,61740,175.3.86.246,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP,2841,68,93755,0
2025-08-08T05:06:04.015024Z,144.48.90.49,7547,82.161.26.148,80,UDP,ALLOW,firewall-01,Connection allowed via UDP,2503,124,3770,0
2025-08-08T05:06:04.015048Z,113.106.42.74,11387,208.192.166.226,22,UDP,BLOCK,firewall-01,Connection blocked via UDP,1684,145,81140,1
2025-08-08T05:06:04.015072Z,129.24.105.206,24428,173.52.125.240,22,TCP,BLOCK,firewall-01,Connection blocked via TCP,2044,164,52611,0
2025-08-08T05:06:04.015096Z,3.187.67.29,62337,254.197.20.128,443,TCP,BLOCK,firewall-01,Connection blocked via TCP,618,187,20377,0
