timestamp,src_ip,src_port,dst_ip,dst_port,protocol,action,device,message
2025-08-06T19:47:24.889089Z,10.253.30.112,36936,27.142.82.97,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.889111Z,44.223.204.7,21198,220.240.206.239,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.889134Z,121.162.35.33,33622,120.163.70.234,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889172Z,208.18.239.94,22929,108.18.6.117,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889197Z,154.106.61.25,31519,252.215.211.39,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889220Z,188.133.75.119,2852,83.133.26.37,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889243Z,229.10.206.218,9129,202.143.150.234,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889287Z,246.246.149.220,19151,9.193.235.77,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889313Z,47.146.60.4,50903,35.240.44.153,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.889337Z,63.135.133.114,64007,40.235.216.113,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889360Z,235.199.50.173,45251,80.78.242.90,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889383Z,140.213.193.85,26947,210.135.118.204,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889406Z,120.21.50.103,3517,77.44.163.179,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889429Z,208.163.126.37,60147,175.135.178.229,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889452Z,166.58.246.51,15072,178.212.46.234,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889474Z,44.95.104.34,48144,199.82.248.53,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.889497Z,58.242.228.77,36139,68.128.20.90,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.889520Z,134.103.33.161,54846,117.189.154.186,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.889555Z,212.199.62.144,28095,18.242.35.108,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.889582Z,7.93.189.188,16585,87.162.137.138,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889605Z,208.177.79.132,22685,107.31.198.179,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.889628Z,159.169.195.179,33099,81.159.109.93,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889651Z,249.196.73.183,53511,128.19.252.48,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.889674Z,182.241.37.106,7168,43.254.2.165,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.889697Z,175.228.62.19,22831,150.192.59.107,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.889719Z,39.172.208.229,12205,13.10.136.38,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.889801Z,145.5.64.201,34055,237.247.246.19,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.889844Z,162.54.40.65,36852,246.195.26.158,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889869Z,41.172.151.37,2558,49.21.155.60,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.889892Z,124.216.243.158,9126,164.76.162.203,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.889915Z,149.152.202.108,21785,152.124.219.232,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.889938Z,31.19.192.227,56218,64.218.208.149,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.889961Z,107.145.73.235,19579,117.99.128.120,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.889984Z,221.210.154.89,40590,127.125.248.165,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890007Z,173.142.98.27,46425,61.5.86.182,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890030Z,44.34.23.82,44007,198.122.65.124,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.890053Z,50.47.167.155,14929,140.214.114.8,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890076Z,71.205.228.184,59537,197.222.13.115,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890099Z,74.202.133.206,32446,250.176.248.105,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890121Z,190.4.244.79,21452,182.195.29.113,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890144Z,69.99.129.103,43788,237.103.62.57,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890167Z,85.167.74.187,31080,251.91.56.92,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.890207Z,21.41.70.217,48993,169.205.49.218,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890233Z,205.115.91.2,2749,23.102.146.33,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890256Z,38.205.192.16,18216,9.103.99.91,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890279Z,54.63.151.251,40360,18.25.26.177,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890302Z,11.75.44.43,55754,50.112.193.240,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890325Z,206.121.79.235,42891,79.88.113.121,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890348Z,135.78.66.12,27218,166.29.252.53,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.890372Z,28.48.103.158,39394,108.67.239.121,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.890395Z,20.31.219.208,13055,111.29.8.192,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890418Z,157.214.50.223,20322,160.12.170.187,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890441Z,26.36.204.223,14048,90.87.60.97,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890463Z,129.175.64.186,34815,249.61.115.51,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890486Z,3.13.146.233,19827,190.34.104.79,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890522Z,6.196.3.252,50528,18.215.175.228,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890544Z,247.18.25.30,16837,97.152.86.38,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890566Z,216.246.118.231,33254,125.110.131.98,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890588Z,143.152.176.163,22071,239.51.174.129,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890610Z,69.37.107.169,27734,199.93.217.37,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890632Z,180.21.13.2,61927,250.207.186.68,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890654Z,105.194.113.223,42929,78.177.146.132,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890676Z,98.178.10.254,47743,62.106.127.32,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890699Z,150.53.35.5,44476,130.211.27.45,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890721Z,115.47.77.239,50198,248.114.205.110,80,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890743Z,163.251.10.251,59153,91.186.86.70,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.890765Z,107.150.191.243,2698,48.198.158.192,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890787Z,77.53.48.105,45038,156.98.194.187,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890809Z,153.184.181.17,21106,113.56.236.154,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890831Z,189.24.116.215,4244,241.91.216.37,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890853Z,65.3.245.164,3227,173.196.61.47,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890876Z,168.251.23.54,39311,150.217.231.142,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.890898Z,4.27.211.75,40697,69.20.98.4,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890920Z,210.243.236.215,24079,40.76.14.100,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.890942Z,121.136.228.204,53021,26.217.88.45,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.890964Z,182.183.205.194,45755,112.124.119.49,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.890987Z,53.240.72.55,35498,136.161.127.251,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891023Z,188.20.91.135,58142,152.158.44.245,443,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891048Z,249.116.78.24,26270,187.216.237.107,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891085Z,246.64.124.76,52041,95.43.125.95,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891109Z,68.8.221.203,52774,50.63.37.222,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891132Z,105.115.52.113,53180,70.104.20.91,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891154Z,182.35.122.5,6513,130.250.81.167,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891177Z,139.17.4.254,4028,42.60.152.143,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891200Z,10.77.204.176,13424,184.45.126.100,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891222Z,77.4.160.224,14989,206.244.145.160,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891244Z,204.213.40.160,55971,47.252.40.193,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891267Z,250.53.116.246,12795,171.100.138.136,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891289Z,86.216.189.16,20945,119.173.63.246,22,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891324Z,71.24.42.17,45411,216.85.216.198,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891350Z,212.170.106.186,24269,177.231.184.192,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891372Z,187.74.120.45,38360,216.4.35.54,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891395Z,92.15.94.110,17158,58.212.147.62,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891417Z,24.99.203.229,28174,42.234.57.144,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891439Z,172.228.51.225,1401,50.226.212.219,80,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891461Z,64.145.8.184,33488,229.52.99.183,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891497Z,4.125.136.52,53260,241.197.238.243,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891519Z,37.67.40.143,14916,197.6.119.65,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891540Z,66.134.144.157,33421,209.154.208.62,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891562Z,48.109.170.140,38032,7.171.244.16,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891584Z,89.67.134.191,50507,20.209.203.186,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891606Z,77.238.72.77,5214,171.178.222.100,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891627Z,32.151.13.135,8480,161.167.172.39,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891649Z,122.174.181.100,36818,208.74.113.97,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891671Z,241.80.54.112,7294,64.7.133.219,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891693Z,81.140.201.236,5702,78.180.137.51,443,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891715Z,235.40.112.43,16087,120.94.246.249,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891737Z,32.248.38.184,2815,47.41.68.52,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891758Z,12.11.91.229,9668,63.114.8.56,3389,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.891781Z,8.78.162.10,30710,25.8.222.64,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891802Z,1.129.4.162,23372,38.125.105.177,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891824Z,167.27.249.152,54737,2.86.182.165,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.891858Z,64.203.72.208,60404,66.157.189.56,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.891883Z,253.139.194.65,22479,94.209.178.189,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.891905Z,62.105.32.31,7821,239.234.63.129,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891926Z,65.195.74.195,23944,221.205.98.100,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.891948Z,36.200.176.183,39842,184.35.195.216,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891970Z,21.84.21.9,65368,122.214.134.37,22,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.891991Z,228.205.107.245,35808,68.73.165.115,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892013Z,197.211.46.143,12493,222.14.93.155,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892035Z,140.129.236.191,27312,116.89.21.130,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892057Z,144.125.230.98,40071,6.191.162.142,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.892079Z,1.36.57.80,9037,146.176.194.45,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.892101Z,142.110.239.13,60482,160.214.153.174,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892123Z,194.123.78.246,38085,9.68.24.232,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.892145Z,137.1.186.217,31117,30.236.166.161,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892166Z,222.172.1.168,6850,20.212.186.152,3389,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892188Z,65.91.236.55,25083,11.254.71.246,443,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892210Z,248.98.84.84,61893,52.82.196.200,53,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.892232Z,7.165.28.133,8119,143.248.185.239,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892253Z,225.226.155.205,25714,15.14.4.138,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.892275Z,95.96.164.45,19554,157.73.211.240,443,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892297Z,52.43.198.153,28257,186.175.106.240,443,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892320Z,10.85.225.133,50516,171.10.74.137,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892341Z,135.69.138.4,11764,74.204.37.166,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892363Z,203.211.80.66,32074,155.151.219.211,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892384Z,141.216.75.124,28069,122.57.26.102,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892406Z,205.52.58.20,51662,132.243.153.173,53,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892428Z,201.59.28.215,12453,11.188.16.195,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892463Z,91.124.52.148,58341,174.63.225.102,22,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892485Z,70.65.161.224,46945,220.239.144.41,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892506Z,249.113.27.182,37862,81.109.203.157,443,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892526Z,210.220.180.183,60843,175.1.103.114,3389,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.892547Z,73.28.13.13,3900,171.8.170.101,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892569Z,11.34.47.63,32712,100.192.43.208,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.892590Z,220.137.71.131,8358,164.105.115.234,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892611Z,35.222.94.236,18815,58.156.187.107,80,UDP,BLOCK,firewall-01,Connection blocked via UDP
2025-08-06T19:47:24.892645Z,173.197.44.103,18536,138.180.74.148,22,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892668Z,235.220.239.44,45980,129.121.71.216,3389,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892690Z,119.59.105.80,7268,48.7.124.116,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892711Z,251.202.151.175,53016,106.1.25.63,53,TCP,BLOCK,firewall-01,Connection blocked via TCP
2025-08-06T19:47:24.892732Z,57.150.48.95,33529,108.97.159.242,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.892754Z,96.121.130.126,61051,8.6.132.168,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892775Z,87.68.184.150,26321,250.82.73.35,80,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892797Z,35.81.155.171,51246,165.226.151.20,53,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892832Z,68.44.95.168,31087,192.66.170.191,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892855Z,151.89.131.214,17783,252.62.104.246,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892877Z,47.47.235.122,26751,117.206.112.151,53,ICMP,BLOCK,firewall-01,Connection blocked via ICMP
2025-08-06T19:47:24.892898Z,86.115.6.252,12012,216.62.72.229,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892920Z,124.57.118.206,63956,150.237.36.164,53,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.892952Z,56.200.38.5,6854,27.159.197.79,22,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.892977Z,44.184.202.26,30276,70.210.98.190,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.892998Z,53.6.114.100,56859,80.224.158.5,3389,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.893020Z,165.38.237.172,58868,139.179.102.174,80,UDP,ALLOW,firewall-01,Connection allowed via UDP
2025-08-06T19:47:24.893041Z,40.228.105.127,33429,233.166.253.230,3389,TCP,ALLOW,firewall-01,Connection allowed via TCP
2025-08-06T19:47:24.893063Z,96.39.156.197,2881,229.228.64.176,80,ICMP,ALLOW,firewall-01,Connection allowed via ICMP
2025-08-06T19:47:24.893084Z,158.244.28.157,17421,133.182.205.96,22,TCP,ALLOW,firewall-01,Connection allowed via TCP
